virus	gene	mut_type	rate	rate_per_nt	r2
h3n2	ns1	nonsyn	0.47818757437997744	0.0006900253598556673	0.8964667132158053
h3n2	pa	syn	3.4415954847716543	0.001599997900870132	0.9878569377494878
h3n2	pa	nonsyn	0.6407223551666973	0.0002978718527041828	0.940546700637243
h3n2	pb1	syn	4.51429767225817	0.001985179275399371	0.9889071516095493
h3n2	pb1	nonsyn	0.35609666593416356	0.00015659483990068757	0.876100598959257
h3n2	pb2	syn	4.4664179481812	0.001958955240430351	0.9869359225390121
h3n2	pb2	nonsyn	0.6026455621441192	0.0002643182290105786	0.9489918323486289
vic	ha	syn	2.422165728156111	0.0013801514120547643	0.9621594003360643
vic	ha	nonsyn	0.8802575385707592	0.0005015712470488657	0.8772152936677936
vic	na	syn	1.0929288256750784	0.0007801062281763586	0.8880737415084574
vic	na	nonsyn	0.8901895774579326	0.0006353958440099447	0.923460899323776
vic	m1	syn	0.7078049724866639	0.0009475300836501524	0.8871117518749577
vic	m1	nonsyn	0.09206552150346502	0.00012324701673823964	0.38069634075240605
vic	np	syn	1.6740686423477222	0.0009946931921258006	0.93100984953473
vic	np	nonsyn	0.2614848599915967	0.0001553683065903724	0.7021302626327208
vic	ns1	syn	0.42294123015089513	0.0004999305320932567	0.7074646011100127
vic	ns1	nonsyn	0.20610096137691614	0.00024361815765592924	0.4174435123342462
vic	pa	syn	2.935909116446471	0.0013461298103835263	0.9717223945312425
vic	pa	nonsyn	0.38190355154080696	0.00017510479208656898	0.7721787356058699
vic	pb1	syn	2.3914908497821954	0.0010586502212404584	0.9688072636674047
vic	pb1	nonsyn	0.22374123840582386	9.90443729109446e-05	0.6519547998062913
vic	pb2	syn	2.624001246837783	0.0011344579536695992	0.932312924260224
vic	pb2	nonsyn	0.06457369725653665	2.7917724710997255e-05	0.14525319149035398
yam	ha	syn	2.475282801395342	0.0014104175506526166	0.9383303685027367
yam	ha	nonsyn	0.6470085304068682	0.0003686658292916628	0.8457178208254092
yam	na	syn	1.0250927002512367	0.0007316864384377135	0.8112696549728731
yam	na	nonsyn	1.0515115884324928	0.0007505436034493168	0.8229331384950596
yam	m1	syn	0.9591717445419209	0.0012840317865353693	0.8431053441423465
yam	m1	nonsyn	0.03716328461675499	4.975004634103747e-05	0.20877682685879065
yam	np	syn	1.6340174060833204	0.0009708956661219967	0.8934577703249391
yam	np	nonsyn	0.2869715697478508	0.0001705119249838686	0.6312773544585608
yam	ns1	syn	0.8126824057338	0.0009606175008673759	0.89358839267952
yam	ns1	nonsyn	0.4286456629126813	0.0005066733604168809	0.727561890997284
yam	pa	syn	2.696253395656931	0.0012362463987422884	0.9403449211154946
yam	pa	nonsyn	0.20743440787420625	9.510976977267595e-05	0.4141433418484894
yam	pb1	syn	2.550685700333414	0.0011291216026265666	0.9490147437704128
yam	pb1	nonsyn	0.1911448372117621	8.461480177590176e-05	0.505326618971959
yam	pb2	syn	2.206804302500522	0.0009540874632514146	0.921174831012911
yam	pb2	nonsyn	0.0554905319335007	2.399071851859088e-05	0.09316737847866269
fluC	hef	syn	0.4438374371640182	0.00022552715303049704	0.8809257572004054
fluC	hef	nonsyn	0.13732536084786892	6.977914677229112e-05	0.4541804273046105
fluC	m1	syn	0.1338029477522412	0.0001398149924265843	0.20396718425945604
fluC	m1	nonsyn	0.0	0.0	0.0
fluC	np	syn	0.6145404967154026	0.00036192019830117936	0.9285847774661008
fluC	np	nonsyn	0.023925267669416057	1.4090263645121353e-05	0.1704044185267041
fluC	ns1	syn	0.13637932062154737	0.00018404766615593438	0.3757399508354598
fluC	ns1	nonsyn	0.0	0.0	0.0
fluC	pb1	syn	0.8313050190306407	0.0003670220834572365	0.7215148076034622
fluC	pb1	nonsyn	0.11743006773784828	5.184550452002132e-05	0.4347995990372394
fluC	pb2	syn	0.7660161285139728	0.000329469302586655	0.8702574867639619
fluC	pb2	nonsyn	0.004673643917167011	2.0101694267384993e-06	0.003139139183684922
fluC	p3	syn	0.5400773645702925	0.00025355744815506694	0.6776119878902414
fluC	p3	nonsyn	0.04214154121368664	1.9784761133186218e-05	0.15696677550723095
measles	n	syn	0.62343781336496	0.00039508099706271225	0.4667739220803137
measles	n	nonsyn	0.1342408360356183	8.507023829887091e-05	0.18684972583481638
measles	p	syn	0.15704207607309506	0.00010304598167525923	0.03818363901994335
measles	p	nonsyn	0.17332704138944854	0.00011373165445501873	0.12567401862871216
measles	m	syn	0.10769600605542265	0.00010684127584863358	0.018019966905513714
measles	m	nonsyn	-0.05666623296022296	-5.6216500952602146e-05	0.010907996101965418
measles	f	syn	0.6860558616295295	0.0004150368188926373	0.4156901276031784
measles	f	nonsyn	0.012037059384609666	7.281947601094777e-06	0.0009971708715787694
measles	h	syn	0.42343309008306407	0.00022838893747738082	0.1667945601523205
measles	h	nonsyn	0.1000658707076501	5.397296154673684e-05	0.06724786548867596
measles	l	syn	1.9342200288347058	0.0002952106271115241	0.5606834539531844
measles	l	nonsyn	0.4357162641502139	6.650126131718772e-05	0.2322407346788972
mumps	nc	syn	0.4874568201728161	0.00037182061035302526	0.47758817335368214
mumps	nc	nonsyn	-0.027659446298493224	-2.1097975818835412e-05	0.018741569154410137
mumps	v	syn	0.0600552634586708	8.89707606795123e-05	0.013799749419203589
mumps	v	nonsyn	-0.05254464477905263	-7.784391819118908e-05	0.06238566567975236
mumps	m	syn	-0.10517239901306188	-9.323794238746621e-05	0.04395168436102761
mumps	m	nonsyn	-0.0012482166086621009	-1.1065750076791675e-06	1.893643613668043e-05
mumps	f	syn	0.24928306459054636	0.00015416392367999156	0.23482478080607536
mumps	f	nonsyn	0.1397329119504806	8.64149115340016e-05	0.2537114214674306
mumps	hn	syn	0.437712448288996	0.0002502644072550006	0.40262991268710213
mumps	hn	nonsyn	-0.14720087135719268	-8.416287670508444e-05	0.12750866817107046
mumps	l	syn	2.1676835646110297	0.0003194346543782832	0.6141768389983062
mumps	l	nonsyn	0.14862316656178012	2.190143922218982e-05	0.024399314035691427
rsvA	ns1	syn	0.04680826508084646	0.00011144825019249158	0.05266963782107943
rsvA	ns1	nonsyn	0.03798952501441534	9.045125003432224e-05	0.32329034326719386
rsvA	ns2	syn	0.33393734803020614	0.0008904995947472163	0.7266590763800455
rsvA	ns2	nonsyn	0.015170507438580718	4.0454686502881915e-05	0.06302618444798641
rsvA	n	syn	0.7218835663335388	0.0006138465700115125	0.86572216259349
rsvA	n	nonsyn	0.018355710273834227	1.5608597171627744e-05	0.07891144053565123
rsvA	p	syn	0.12648470408944204	0.00017422135549509922	0.1744354062765766
rsvA	p	nonsyn	0.03622588484564462	4.9897913010529776e-05	0.14703640996229442
rsvA	m	syn	0.3981495373875964	0.0005164066632783351	0.7639986590607598
rsvA	m	nonsyn	0.032802768902888566	4.254574436172317e-05	0.17757929974900138
rsvA	sh	syn	0.12611674232564382	0.0006467525247468913	0.5176268282743594
rsvA	sh	nonsyn	0.03074014758202456	0.0001576417824719208	0.14691297762622096
rsvA	g	syn	0.7400612463815921	0.0007661089507055819	0.8193865694434814
rsvA	g	nonsyn	0.8315763510411466	0.0008608450838935265	0.7718231275913798
rsvA	f	syn	1.256283763312962	0.0007282804425002679	0.8420076997640425
rsvA	f	nonsyn	0.08569934234557722	4.9680778171349114e-05	0.22109777377913456
rsvA	m2-1	syn	0.282337463914198	0.00048262814344307353	0.7044440896099335
rsvA	m2-1	nonsyn	0.002339496846018533	3.999139907723988e-06	0.0006852004660931504
rsvA	l	syn	3.2331639914570682	0.0004975629411291271	0.9514147707985678
rsvA	l	nonsyn	0.6169484706444008	9.494436298005554e-05	0.7816802766108508
rsvB	ns1	syn	0.0670790909342875	0.0001597121212721131	0.20437639544276626
rsvB	ns1	nonsyn	0.05367357916927864	0.0001277942361173301	0.36685584910365765
rsvB	ns2	syn	0.20264423919203375	0.0005403846378454234	0.5685272748730961
rsvB	ns2	nonsyn	-0.009455194039127928	-2.521385077100781e-05	0.00925833186080163
rsvB	n	syn	0.3734094157726651	0.0003175250134121302	0.6252390821238353
rsvB	n	nonsyn	0.05611455849665979	4.7716461306683494e-05	0.35875621301256466
rsvB	p	syn	0.579543109549965	0.0007982687459365909	0.7701148003706796
rsvB	p	nonsyn	-0.008283537787914946	-1.1409831663794691e-05	0.008733973244500794
rsvB	m	syn	0.5259385258682271	0.0006821511360158587	0.7945946599188716
rsvB	m	nonsyn	0.015000900999231506	1.9456421529483148e-05	0.028259955607223306
rsvB	sh	syn	0.05149013765211063	0.00026005120026318496	0.18326214533479604
rsvB	sh	nonsyn	0.08434165438464222	0.000425967951437587	0.3880083585912193
rsvB	g	syn	0.7475963357203734	0.0008012822462169062	0.7917949006836236
rsvB	g	nonsyn	0.705297284629067	0.0007559456426892466	0.7857102887717756
rsvB	f	syn	1.0827355232730458	0.0006276727671148092	0.9158489228142974
rsvB	f	nonsyn	0.3303109069248335	0.00019148458372454115	0.5507955550103774
rsvB	m2-1	syn	0.31626941385548063	0.0005378731528154433	0.707446337915373
rsvB	m2-1	nonsyn	0.05632309265514591	9.578757254276515e-05	0.311275024103041
rsvB	l	syn	2.5867877258737226	0.00039790612611501655	0.9186623628077435
rsvB	l	nonsyn	0.4871746172323465	7.493841212618774e-05	0.742006195898271
sars2	orf1a	syn	2.398995550170369	0.0001817007914996871	0.7990307742072436
sars2	orf1a	nonsyn	3.970754058526797	0.00030074634996037243	0.8980711225460533
sars2	orf1b	syn	1.686505746282266	0.00020859687647276017	0.672104548139441
sars2	orf1b	nonsyn	0.960721006909095	0.00011882758279642487	0.4242954886625538
sars2	s	syn	1.2957731930912384	0.0003390301394796542	0.43448256624360965
sars2	s	nonsyn	15.375234628527549	0.004022824340274084	0.9467560540654256
sars2	orf3a	syn	0.37641025631219	0.00045460175883114734	0.34335790631655577
sars2	orf3a	nonsyn	0.035273352824568095	4.260066766252185e-05	0.0050707081782007364
sars2	e	syn	-0.023579189689046383	-0.00010341749863616834	0.02742515046060626
sars2	e	nonsyn	0.03659299192174781	0.00016049557860415705	0.005573717563759356
sars2	m	syn	0.4360082731895691	0.0006517313500591466	0.3120106303994398
sars2	m	nonsyn	1.1309183384055088	0.0016904608944775916	0.7319250089031893
sars2	orf6	syn	0.48586532577689423	0.0026121791708435173	0.4190163021838971
sars2	orf6	nonsyn	0.05692660145609041	0.0003060569970757549	0.01216917419729682
sars2	orf7a	syn	0.19147734145454345	0.0005231621351217034	0.14363593269447367
sars2	orf7a	nonsyn	-0.5693422805668131	-0.0015555800015486698	0.2721623981864104
sars2	orf8	syn	-0.057384681810965066	-0.0001567887481173909	0.03168684771003661
sars2	orf8	nonsyn	-0.09040213816592832	-0.0002470003775025364	0.014247364359902263
sars2	n	syn	0.25750731013974193	0.00020437088106328724	0.10837878761197331
sars2	n	nonsyn	0.682901023876621	0.0005419849395846199	0.5398080254847938
oc43	orf1a	syn	0.23957387690763318	1.8257420889165766e-05	0.030789706297745745
oc43	orf1a	nonsyn	0.437314989013831	3.332685482501379e-05	0.24908369913871206
oc43	orf1b	syn	0.2782764163545323	3.408996892742035e-05	0.0831791050652375
oc43	orf1b	nonsyn	0.059643162060519304	7.306524814470085e-06	0.0479534620336839
oc43	ns2a	syn	0.1558668392086043	0.0001862208353746766	0.5573397762089771
oc43	ns2a	nonsyn	0.039314007458786125	4.6970140333077806e-05	0.17567712091091553
oc43	he	syn	0.4699017397645193	0.0003685503841290348	0.5865657831963257
oc43	he	nonsyn	0.33213112591459915	0.0002604950007173327	0.6041863265704802
oc43	spike	syn	1.9511144052957838	0.00047751209135971215	0.3063792410288704
oc43	spike	nonsyn	1.9882284617143116	0.0004865953161317454	0.37470682938640154
oc43	e	syn	0.015136316649372358	5.935810450734258e-05	0.04435494521392163
oc43	e	nonsyn	-0.012247108829313198	-4.802787776201254e-05	0.015938059735018547
oc43	m	syn	0.10234298805217185	0.00014768107944036342	0.09810873054098601
oc43	m	nonsyn	0.08829726184849565	0.0001274130762604555	0.10950989366309216
oc43	n	syn	0.2707672859772724	0.00020101506011675755	0.15683344642938135
oc43	n	nonsyn	0.24330387293414998	0.00018062648324732738	0.4045502301438437
229e	orf1a	syn	1.7305256239766598	0.00014152155904290643	0.9298204520000087
229e	orf1a	nonsyn	1.053745038242886	8.617476596686996e-05	0.7740874686411973
229e	orf1b	syn	1.2707353395632275	0.00015793379810629226	0.9300696594916317
229e	orf1b	nonsyn	0.23556263640837816	2.9276986876507352e-05	0.3884855873141849
229e	spike	syn	1.0025195093038486	0.0002846449486950166	0.9140927975980812
229e	spike	nonsyn	1.5878592437277494	0.0004508402168449033	0.882612814519373
229e	4a	syn	0.0648810666874579	0.00016260918969287694	0.22406794120050766
229e	4a	nonsyn	0.07632085070249507	0.00019128032757517561	0.22455131908180523
229e	e	syn	0.053948353038489084	0.00023054851725850037	0.24304950905679212
229e	e	nonsyn	0.012872460996719584	5.501051707999822e-05	0.027093028331499874
229e	m	syn	0.15230299437577144	0.00022463568492001688	0.5022227304002389
229e	m	nonsyn	0.00970019848237866	1.430707740763814e-05	0.010518253622416993
229e	n	syn	0.3489522540911915	0.0002982497898215312	0.7860878461683691
229e	n	nonsyn	0.20258412089146202	0.00017314882127475385	0.48508469144568567
nl63	orf1a	syn	-0.10830055892847075	-8.911425897183473e-06	0.001678660616709498
nl63	orf1a	nonsyn	0.47136482589194023	3.8785882160120155e-05	0.0928277701843786
nl63	orf1b	syn	-0.23481608536609566	-2.9227792552414197e-05	0.02673586845211452
nl63	orf1b	nonsyn	0.04158691519149248	5.176364848331152e-06	0.01005102874316414
nl63	spike	syn	0.2479290987070266	6.099116819361048e-05	0.0028993490906358255
nl63	spike	nonsyn	0.41220488640365377	0.00010140341608945973	0.025265854098392118
nl63	e	syn	0.0510145721606798	0.00021801099213965725	0.06015497619333167
nl63	e	nonsyn	-0.00039706112393966293	-1.6968424099985595e-06	0.00034532294100830026
nl63	m	syn	0.13121412247694236	0.0001926785939455835	0.17742834733652985
nl63	m	nonsyn	0.1707742239389988	0.000250769785519822	0.2706791368070054
nl63	n	syn	0.12007791639252482	0.00010588881516095664	0.1462539611612889
nl63	n	nonsyn	0.056222607105813484	4.957901861182847e-05	0.061694651371980797
rhinoA2	vp4	syn	1.6154696705916975	0.007804201307206268	0.2861377266174281
rhinoA2	vp4	nonsyn	0.0	0.0	0.0
rhinoA2	vp2	syn	4.202231534412836	0.005326022223590413	0.47732118850925975
rhinoA2	vp2	nonsyn	0.47606740500571587	0.0006033807414521113	0.217435317872414
rhinoA2	vp3	syn	3.0710100219625853	0.004301134484541436	0.33252463878488275
rhinoA2	vp3	nonsyn	0.6809020938297821	0.0009536443891173418	0.2069006717983806
rhinoA2	vp1	syn	3.1186899600592017	0.003622171846758655	0.40902640597302514
rhinoA2	vp1	nonsyn	0.6704960795838528	0.0007787410912704447	0.37556868917619507
rhinoA2	2a	syn	2.0598311030763594	0.00483528427952197	0.33776557021676545
rhinoA2	2a	nonsyn	0.059913696315822294	0.00014064247961460632	0.12059153780760312
rhinoA2	2b	syn	1.271283160548954	0.004460642668592822	0.8529265610352632
rhinoA2	2b	nonsyn	0.11365415137308947	0.00039878649604592795	0.10804357939846962
rhinoA2	2c	syn	6.253694688309182	0.006473804025164785	0.34559914550003573
rhinoA2	2c	nonsyn	0.962351486475587	0.0009962230708857008	0.31902000306745637
rhinoA2	3a	syn	1.5677756351502312	0.006786907511472862	0.4532020544784112
rhinoA2	3a	nonsyn	0.11036367543882133	0.0004777648287394863	0.1642113470160029
rhinoA2	3b	syn	0.43651343392235814	0.006928784665434256	0.5832896700642207
rhinoA2	3b	nonsyn	0.035175599873909294	0.0005583428551414174	0.09554396437751018
rhinoA2	3c	syn	3.6868716598494538	0.0067156132237694965	0.44228369478083873
rhinoA2	3c	nonsyn	0.40278929160375276	0.0007336781267827919	0.584302852599487
rhinoA2	3d	syn	7.0545076200300905	0.005111962043500066	0.5056599552612457
rhinoA2	3d	nonsyn	0.5646994461543443	0.000409202497213293	0.23131868367604153
rhinoA34	vp4	syn	0.7267038650323961	0.003510646690977759	0.21515607324562494
rhinoA34	vp4	nonsyn	0.005289118219251765	2.5551295745177608e-05	0.005467392615700478
rhinoA34	vp2	syn	3.1116842910436424	0.003943833068496379	0.33381267088178435
rhinoA34	vp2	nonsyn	0.23230584950786481	0.0002944307344839858	0.3389434564033199
rhinoA34	vp3	syn	1.8443112792378322	0.0025830690185403814	0.25968817360197266
rhinoA34	vp3	nonsyn	0.4505058287020342	0.0006309605444006081	0.19178498240518782
rhinoA34	vp1	syn	2.501648327221852	0.0029055148980509315	0.32108626147929137
rhinoA34	vp1	nonsyn	0.6610935770055074	0.00076782064692858	0.20664198103396458
rhinoA34	2a	syn	1.3194354460886577	0.003097266305372436	0.34583807284192725
rhinoA34	2a	nonsyn	0.03879208392457313	9.106122986988998e-05	0.03571254663359045
rhinoA34	2b	syn	0.7004502990555711	0.0024577203475634074	0.4678850175221454
rhinoA34	2b	nonsyn	0.016403550191108247	5.7556316460028934e-05	0.09933352079894553
rhinoA34	2c	syn	2.952983656283087	0.0030569188988437755	0.39113329557264853
rhinoA34	2c	nonsyn	0.1568192099617958	0.00016233872666852566	0.5171351654885127
rhinoA34	3a	syn	0.4045782601812979	0.0017514210397458782	0.10511315719555099
rhinoA34	3a	nonsyn	0.0	0.0	0.0
rhinoA34	3b	syn	0.09281261809806379	0.0014732161602867269	0.032038268237558655
rhinoA34	3b	nonsyn	-0.05550792707895289	-0.0008810782076024269	0.657010327548849
rhinoA34	3c	syn	2.1962457683574175	0.004000447665496207	0.23531277909858628
rhinoA34	3c	nonsyn	0.052830384270691845	9.623020814333669e-05	0.15988296017700215
rhinoA34	3d	syn	3.7591741825501646	0.0027240392627175107	0.24211056065340933
rhinoA34	3d	nonsyn	0.27447131515447504	0.00019889225735831523	0.4130322253194093
rhinoA80	vp4	syn	0.200838406406473	0.0009702338473742656	0.3989654943264603
rhinoA80	vp4	nonsyn	0.0	0.0	0.0
rhinoA80	vp2	syn	2.0845808696131214	0.00264205433411042	0.6438902439022665
rhinoA80	vp2	nonsyn	-0.09804046305085601	-0.00012425914201629406	0.6230887881946215
rhinoA80	vp3	syn	1.615970546481017	0.0022632640707017045	0.7581111397866531
rhinoA80	vp3	nonsyn	0.1299531721232338	0.00018200724387007535	0.668682125330259
rhinoA80	vp1	syn	1.760066872752446	0.0020442123957635843	0.7042883009379355
rhinoA80	vp1	nonsyn	-0.040321934392354285	-4.6831514973698355e-05	0.029406637411846615
rhinoA80	2a	syn	0.8656904233688186	0.0020321371440582595	0.7188199275541424
rhinoA80	2a	nonsyn	0.15849339946206595	0.00037205023347902807	0.552580811816406
rhinoA80	2b	syn	1.0786931424304431	0.0037848882190541864	0.6296847311731568
rhinoA80	2b	nonsyn	0.05905228620937378	0.00020720100424341677	0.24561662827900382
rhinoA80	2c	syn	3.0845013627828846	0.003193065592942945	0.5108652672161264
rhinoA80	2c	nonsyn	-0.051238132451757366	-5.3041544981115285e-05	0.09071276309836396
rhinoA80	3a	syn	1.2844949358734974	0.0055605841379805085	0.33800365059735427
rhinoA80	3a	nonsyn	0.0	0.0	0.0
rhinoA80	3b	syn	0.10652823351309962	0.0016909243414777717	0.5413471874493603
rhinoA80	3b	nonsyn	0.0	0.0	0.0
rhinoA80	3c	syn	2.8616460388122076	0.00521247001605138	0.3485528440134537
rhinoA80	3c	nonsyn	0.12062219337608429	0.0002197125562405907	0.5921062021047431
rhinoA80	3d	syn	5.344236543479224	0.0038726351764342202	0.34983607690422547
rhinoA80	3d	nonsyn	0.4663956303227047	0.0003379678480599309	0.3943099787469693
rhinoB3	vp4	syn	0.6809946364605874	0.00328982916164535	0.9361687746994606
rhinoB3	vp4	nonsyn	0.009379907181293218	4.5313561262286076e-05	0.04736227799407657
rhinoB3	vp2	syn	2.2986600822643264	0.002924503921455886	0.9855393006141284
rhinoB3	vp2	nonsyn	0.03116658100721896	3.965213868602921e-05	0.05932988030278839
rhinoB3	vp3	syn	2.6008586318599414	0.003673529141045115	0.9669870092712047
rhinoB3	vp3	nonsyn	-0.03336311775122334	-4.7123047671219405e-05	0.07747400870871089
rhinoB3	vp1	syn	2.5102746864231396	0.002895357193106274	0.9450880428719142
rhinoB3	vp1	nonsyn	0.37656351956333983	0.00043432931898885796	0.7863970467891978
rhinoB3	2a	syn	1.0709301868085845	0.0024450460886040744	0.9230233256221115
rhinoB3	2a	nonsyn	-0.0540441730067913	-0.00012338852284655548	0.025943818083889285
rhinoB3	2b	syn	0.8718094675345969	0.0029959088231429447	0.7927514922728852
rhinoB3	2b	nonsyn	0.0	0.0	0.0
rhinoB3	2c	syn	3.1847288996191603	0.003216897878403192	0.9683784062081914
rhinoB3	2c	nonsyn	0.11262922928720251	0.00011376689826990153	0.3606705187210821
rhinoB3	3a	syn	0.7868128712817015	0.0030855406716929473	0.9200232629286856
rhinoB3	3a	nonsyn	0.052155463517720824	0.00020453122948125814	0.20972754989746006
rhinoB3	3b	syn	0.30400012818654115	0.004405798959225234	0.842037210333969
rhinoB3	3b	nonsyn	0.0	0.0	0.0
rhinoB3	3c	syn	1.618826366071308	0.002964883454343055	0.8528147023151725
rhinoB3	3c	nonsyn	0.06733829093089151	0.00012333020317013097	0.10282557025147113
rhinoB3	3d	syn	3.5374775699588694	0.002563389543448456	0.9723958050580459
rhinoB3	3d	nonsyn	0.46025530608195275	0.0003335183377405455	0.848727420149075
rhinoB6	vp4	syn	0.24911849152943544	0.0012034709735721518	0.28509176455779933
rhinoB6	vp4	nonsyn	0.0008853572890488857	4.277088352893168e-06	0.0009888535439630073
rhinoB6	vp2	syn	2.5869490957117547	0.003291283836783403	0.9608553288904969
rhinoB6	vp2	nonsyn	0.14992970285076226	0.00019075025807985022	0.6419315853213557
rhinoB6	vp3	syn	1.9482389164598994	0.0027517498820055076	0.9533408388753475
rhinoB6	vp3	nonsyn	0.18243148615753912	0.0002576715906179931	0.7651577297559815
rhinoB6	vp1	syn	1.4210474112214506	0.0016390396899901391	0.9248280130510357
rhinoB6	vp1	nonsyn	0.04407751069300464	5.083911267935945e-05	0.028769183041995394
rhinoB6	2a	syn	1.0052069244862252	0.002294992978279053	0.936372773656406
rhinoB6	2a	nonsyn	0.019114791930076497	4.364107746592808e-05	0.009499534608751435
rhinoB6	2b	syn	0.40749506132408414	0.0014003266712167839	0.6754385271269083
rhinoB6	2b	nonsyn	0.06441092170420051	0.00022134337355395365	0.4941362793490832
rhinoB6	2c	syn	1.846377395291512	0.0018650276720116282	0.8892194981917839
rhinoB6	2c	nonsyn	0.03959323875185219	3.999317045641635e-05	0.1148990413930952
rhinoB6	3a	syn	0.7267756227556055	0.0028501004813945314	0.8915628083858327
rhinoB6	3a	nonsyn	0.11804283030874968	0.00046291306003431245	0.6954354129033209
rhinoB6	3b	syn	-0.013024935830641718	-0.00018876718595132926	0.004473278236429124
rhinoB6	3b	nonsyn	0.0	0.0	0.0
rhinoB6	3c	syn	1.2883776767929893	0.0023596660747124344	0.8815465585254323
rhinoB6	3c	nonsyn	0.164889305220359	0.000301995064506152	0.6177741784196599
rhinoB6	3d	syn	1.7865533358345411	0.0012946038665467689	0.8516816889575708
rhinoB6	3d	nonsyn	0.2882078262422432	0.00020884625090017626	0.6397245233949388
rhinoB27	vp4	syn	0.11050502187081371	0.0005338406853662498	0.033710416405195585
rhinoB27	vp4	nonsyn	0.038347304422238326	0.0001852526783683011	0.02140738269371457
rhinoB27	vp2	syn	1.9822984709567144	0.002522008232769357	0.9203779150657249
rhinoB27	vp2	nonsyn	0.13589955091591602	0.0001729001920049822	0.3091571118097564
rhinoB27	vp3	syn	2.158466183281775	0.0030486810498330155	0.9612004946041286
rhinoB27	vp3	nonsyn	0.37449938854444575	0.0005289539386220985	0.6702286650791424
rhinoB27	vp1	syn	2.7770950073776985	0.00320310842834798	0.945645573435326
rhinoB27	vp1	nonsyn	0.3065339956462936	0.0003535570884040295	0.8290876684774705
rhinoB27	2a	syn	0.3252759007947406	0.0007426390429103667	0.11435900689449059
rhinoB27	2a	nonsyn	0.6576861089253223	0.0015015664587336125	0.6526408310338556
rhinoB27	2b	syn	0.7539835567703311	0.002591008786152341	0.8383327391413187
rhinoB27	2b	nonsyn	0.0	0.0	0.0
rhinoB27	2c	syn	1.183323670051598	0.0011952764343955537	0.2913703620906416
rhinoB27	2c	nonsyn	0.05790412915011621	5.8489019343551726e-05	0.06310848209130607
rhinoB27	3a	syn	0.4647560634566114	0.0018225727978690644	0.4914395306310396
rhinoB27	3a	nonsyn	-0.08254416127117573	-0.000323702593220297	0.18671003725649554
rhinoB27	3b	syn	0.31268701998505855	0.004531695941812443	0.3236049621500053
rhinoB27	3b	nonsyn	-0.05394253318553734	-0.0007817758432686571	0.04236005988810583
rhinoB27	3c	syn	0.20590853866937683	0.00037712186569482936	0.016881332347216192
rhinoB27	3c	nonsyn	0.25887221097177116	0.0004741249285197274	0.3507718458667422
rhinoB27	3d	syn	2.3999629561261258	0.0017391035913957432	0.7105930572879329
rhinoB27	3d	nonsyn	0.09419926031733086	6.826033356328324e-05	0.0274208891600338
rhinoB84	vp4	syn	0.1152275856464523	0.000556655003122958	0.179699666593078
rhinoB84	vp4	nonsyn	-0.040845703447656034	-0.00019732223887756537	0.037529070147802074
rhinoB84	vp2	syn	0.9549847553884181	0.0012149933274661808	0.915159701842376
rhinoB84	vp2	nonsyn	-0.017300165475348222	-2.20103886454812e-05	0.015980409994800243
rhinoB84	vp3	syn	0.7996357195754689	0.0011294289824512272	0.9100173031410441
rhinoB84	vp3	nonsyn	0.036599179449311244	5.169375628433792e-05	0.036157549350622716
rhinoB84	vp1	syn	0.5493634019882496	0.0006336371418549592	0.42590351107226804
